CountryCode,year,F1y,F2y,F3y,F4y,F5y,F6y,F7y,F8y,F9y,F10y,L0HHD_L1GDP,L0NFD_L1GDP,L1HHD_L1GDP,L2HHD_L1GDP,L3HHD_L1GDP,L4HHD_L1GDP,L1NFD_L1GDP,L2NFD_L1GDP,L3NFD_L1GDP,L4NFD_L1GDP,L0y,L1y,L2y,L3y,L4y
276,2009,2849.812126159668,2852.710914611816,2853.524017333984,,,,,,,,61.45748901367188,59.43319702148438,62.59259414672852,66.53679656982422,70.1351318359375,70.68181610107422,62.01646041870117,63.03030395507813,62.25225067138672,60.18181991577148,2845.519638061523,2851.064872741699,2849.812126159668,2846.826934814453,2842.852783203125
276,2010,2852.710914611816,2853.524017333984,,,,,,,,,64.26160430908203,61.64556884765625,61.45748901367188,62.59259414672852,66.53679656982422,70.1351318359375,59.43319702148438,62.01646041870117,63.03030395507813,62.25225067138672,2849.812126159668,2845.519638061523,2851.064872741699,2849.812126159668,2846.826934814453
276,2011,2853.524017333984,,,,,,,,,,61.56000137329102,59.11999893188477,64.26160430908203,61.45748901367188,62.59259414672852,66.53679656982422,61.64556884765625,59.43319702148438,62.01646041870117,63.03030395507813,2852.710914611816,2849.812126159668,2845.519638061523,2851.064872741699,2849.812126159668
276,2012,,,,,,,,,,,59.50191497802734,57.39463424682617,61.56000137329102,64.26160430908203,61.45748901367188,62.59259414672852,59.11999893188477,61.64556884765625,59.43319702148438,62.01646041870117,2853.524017333984,2852.710914611816,2849.812126159668,2845.519638061523,2851.064872741699
300,1994,2562.11051940918,2564.324760437012,2567.909240722656,2571.369934082031,2574.714660644531,2578.586006164551,2582.92121887207,2586.492919921875,2592.176246643066,2596.501350402832,6.493680477142334,35.50508499145508,,,,,,,,,2559.846305847168,2557.529640197754,2559.080123901367,2559.080123901367,2555.954742431641
300,1995,2564.324760437012,2567.909240722656,2571.369934082031,2574.714660644531,2578.586006164551,2582.92121887207,2586.492919921875,2592.176246643066,2596.501350402832,2598.59561920166,7.361117362976074,34.99450302124023,6.493680477142334,,,,35.50508499145508,,,,2562.11051940918,2559.846305847168,2557.529640197754,2559.080123901367,2559.080123901367
300,1996,2567.909240722656,2571.369934082031,2574.714660644531,2578.586006164551,2582.92121887207,2586.492919921875,2592.176246643066,2596.501350402832,2598.59561920166,2604.138565063477,8.41273307800293,34.21228790283203,7.361117362976074,6.493680477142334,,,34.99450302124023,35.50508499145508,,,2564.324760437012,2562.11051940918,2559.846305847168,2557.529640197754,2559.080123901367
300,1997,2571.369934082031,2574.714660644531,2578.586006164551,2582.92121887207,2586.492919921875,2592.176246643066,2596.501350402832,2598.59561920166,2604.138565063477,2607.512474060059,9.468868255615234,34.81384658813477,8.41273307800293,7.361117362976074,6.493680477142334,,34.21228790283203,34.99450302124023,35.50508499145508,,2567.909240722656,2564.324760437012,2562.11051940918,2559.846305847168,2557.529640197754
300,1998,2574.714660644531,2578.586006164551,2582.92121887207,2586.492919921875,2592.176246643066,2596.501350402832,2598.59561920166,2604.138565063477,2607.512474060059,2607.037353515625,10.70388889312744,37.06578063964844,9.468868255615234,8.41273307800293,7.361117362976074,6.493680477142334,34.81384658813477,34.21228790283203,34.99450302124023,35.50508499145508,2571.369934082031,2567.909240722656,2564.324760437012,2562.11051940918,2559.846305847168
300,1999,2578.586006164551,2582.92121887207,2586.492919921875,2592.176246643066,2596.501350402832,2598.59561920166,2604.138565063477,2607.512474060059,2607.037353515625,2604.138565063477,12.50880241394043,38.79304122924805,10.70388889312744,9.468868255615234,8.41273307800293,7.361117362976074,37.06578063964844,34.81384658813477,34.21228790283203,34.99450302124023,2574.714660644531,2571.369934082031,2567.909240722656,2564.324760437012,2562.11051940918
